pincode,district_name,state_name,serviceable,city_name,city_lat,city_long
560081,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560082,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560084,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560085,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560086,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560087,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560091,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560092,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560093,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560094,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560095,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560096,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560097,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560098,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560100,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560102,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560103,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560104,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560105,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560108,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560109,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560110,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560111,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560112,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560113,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560114,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560115,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560117,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560300,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560500,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
562106,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
562107,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
562125,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
562130,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
562149,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
562157,Bengaluru,KARNATAKA,1,Bengaluru,12.9715987,77.5945627
560068,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
560083,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
560088,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
560089,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
560090,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
560099,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
560107,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
560116,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
561101,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
561201,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
561203,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
561204,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
561205,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
562110,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
562111,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
562114,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
562122,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
562123,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
562127,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
562129,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
562131,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
562132,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
562135,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
562162,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
562163,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
562164,Bangalore Rural,KARNATAKA,1,Bangalore,12.9715987,77.5945627
563160,Kolar,KARNATAKA,1,Kolar,46.8213809,-92.182098
600001,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600002,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600003,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600004,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600005,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600006,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600007,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600008,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600009,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600010,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600011,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600012,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600013,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600014,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600015,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600017,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600018,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600020,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600021,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600022,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600023,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600024,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600025,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600026,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600027,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600028,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600029,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600030,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600031,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600032,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600033,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600034,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600035,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600036,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600038,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600039,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600040,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600041,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600042,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600049,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600065,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600078,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600079,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600081,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600082,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600083,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600084,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600085,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600086,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600090,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600092,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600093,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600094,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600098,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600099,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600101,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600102,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600104,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600105,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600106,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600107,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600108,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600112,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600113,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600118,Chennai,TAMIL NADU,1,Chennai,13.0826802,80.2707184
600016,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600043,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600044,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600045,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600048,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600059,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600063,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600064,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600089,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600091,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600096,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600097,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600100,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600116,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600117,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600119,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600122,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600126,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
603202,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
603204,Kanchipuram,TAMIL NADU,1,Kanchipuram,12.8341735,79.7036402
600037,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600050,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600053,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600054,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600056,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600058,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600060,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600062,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600068,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600072,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600077,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600087,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600103,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600110,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
600124,Tiruvallur,TAMIL NADU,1,Tiruvallur,13.2544335,80.0087746
700001,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700002,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700003,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700004,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700005,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700006,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700007,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700008,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700009,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700010,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700011,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700012,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700013,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700014,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700015,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700016,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700017,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700018,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700019,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700020,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700021,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700022,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700023,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700024,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700025,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700026,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700027,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700028,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700029,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700030,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700031,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700032,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700033,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700034,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700035,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700036,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700037,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700038,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700040,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700041,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700042,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700043,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700044,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700045,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700046,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700047,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700050,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700052,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700053,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700054,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700060,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700061,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700062,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700063,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700065,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700066,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700067,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700068,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700069,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700071,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700072,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700073,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700074,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700075,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700077,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700078,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700080,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700082,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700085,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700086,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700087,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700088,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700089,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700090,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700092,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700094,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700095,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700099,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
700108,Kolkata,WEST BENGAL,1,Kolkata,22.572646,88.36389500000001
711101,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711102,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711103,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711104,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711105,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711106,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711107,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711108,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711109,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711110,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711111,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711112,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711113,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711114,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711115,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711201,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711202,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711203,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711204,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711205,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711206,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711225,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711226,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711227,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711301,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711302,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711303,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711304,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711305,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711306,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711307,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711308,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711309,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711310,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711312,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711313,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711314,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711315,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711316,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711317,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711322,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711401,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711403,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711404,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711405,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711408,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711409,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711410,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711411,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711412,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711413,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
711414,Howrah,WEST BENGAL,1,Howrah,22.5957689,88.26363940000002
712101,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712102,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712103,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712104,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712105,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712121,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712122,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712123,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712124,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712125,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712134,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712135,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712136,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712137,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712138,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712139,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712146,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712147,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712148,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712149,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712152,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712201,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712202,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712203,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712204,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712221,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712222,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712223,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712232,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712233,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712234,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712235,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712245,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712246,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712247,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712248,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712249,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712250,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712258,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712301,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712302,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712303,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712304,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712305,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712306,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712308,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712310,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712311,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712401,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712402,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712403,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712404,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712405,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712406,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712407,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712408,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712409,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712410,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712411,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712412,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712413,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712414,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712415,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712416,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712417,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712418,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
712419,Hooghly,WEST BENGAL,1,Hooghly,22.896256,88.24611829999999
